ID,Session,Online,Gender,Group,Age_Frac,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Group_Name,Age_YM,SES_inv,UG_Offer_Accept,Group,Train_Coef,AXCPT_t,CogFlex_t,SSRT,FlankerSwitch_t,FlankerInhib_t,Stroop_t,OneBack_WM_t,TwoBack_WM_t,Age_Frac_Imp,DG_RT_log,UG_RT_log,UG_Decision_RT_log,TD_AvgRT_log,DG_UG_RT_Diff_z,SES_inv_z,Perc_Delay_z,Delay_WMean_z,Reward_WMean_z,DG_Coins_Given_z,DG_UG_Diff_z,Corr_r_Exp_Delay_z,Corr_int_Exp_Delay_z,Corr_r_Exp_Reward_z,Corr_int_Exp_Reward_z,UG_Coins_Given_z,T_Matrix_z,T_Vocab_z,Corsi_WM_Span_z
140,2,1,M,2,NA,5,6,0,0,Control,NA,2.75,0,2,-106.2306831,-0.38349435,-0.4429405,0.95068389,0.33789054,-0.22138715,-0.78486562,0.81547618,0.39285713,9.763888889,-1.227982257,-0.300633553,0.595412669,-0.3501086,-2.572887182,-0.588880719,-0.259320472,-0.105449349,0.199826757,0.039609495,-0.6787622,-0.341580669,0.077632013,-0.605792755,0.016741785,-1.140240739,0.789107627,-0.460522415,0.25369303
141,0,0,M,1,10.36388889,8,25,9,33.33333333,Experimental,10.04,3.25,0,1,-3.940067991,0.8531841,1.134486,-0.23530434,0.57892567,-0.067326337,1.3293092,0.84523809,0.72619045,10.36388889,-1.309503305,-0.644257012,-1.837688401,-6.880326983,-1.435958745,0.229047612,0.379426796,0.796228409,-0.206036654,0.039609495,0.170526464,-0.535361182,0.83491435,0.43349927,0.037392586,0.360386969,-2.838571819,-1.119411748,-0.770139556
141,1,1,M,1,10.825,8,25,9,33.33333333,Experimental,10.09,3.25,0,1,-3.940067991,-0.38356438,-1.236575,-0.21237344,-0.084715009,-0.32322037,-0.78486562,0.91666669,0.80952382,10.825,-1.614222448,0.221716,-0.685268727,-0.448699626,-2.628093643,0.229047612,0.379426796,1.013355285,-0.06612151,0.886908255,-0.6787622,0.825029481,0.354487165,0.518798188,-0.098958575,0.360386969,-0.520887729,-2.437190414,0.25369303
141,2,1,M,1,11.60277778,8,25,9,33.33333333,Experimental,11.07,3.25,1,1,-3.940067991,-0.35979941,0.90653563,0.91692942,-0.69849455,-0.32322037,-0.78486562,0.64285713,0.41666666,11.60277778,-2.662543989,-1.249041768,-3.172459461,-0.262887205,-1.030747267,0.229047612,1.497234517,0.878124311,1.374809715,0.039609495,0.170526464,0.661069131,0.332499816,1.591277785,-1.559886616,0.360386969,1.696027488,-3.566714985,1.277525616
142,0,0,F,2,9.883333333,8,22,4,18.18181818,Control,9.1,3.75,0,2,-6.604729177,-0.077772133,0.46389732,1.2646967,0.000409991,0.56939459,0.04050377,0.92261904,0.45238096,9.883333333,-0.681327604,-0.847216224,-1.887675526,-7.966509615,-0.061956561,1.046975943,-0.578694107,0.5635846,0.373606803,0.886908255,-0.6787622,-1.448259803,1.093622648,0.741091438,-0.514105275,0.360386969,-0.823194349,0.574875109,0.25369303
142,1,1,F,2,10.33611111,8,22,4,18.18181818,Control,10.04,3.75,0,2,-6.604729177,-0.92240053,0.25537422,-0.88521314,0.22012077,-0.48081911,-1.346681,0.95833331,0.85119045,10.33611111,-1.256101675,0.221716,-1.849926957,-0.85102614,-3.807212014,1.046975943,0.060053162,0.651480947,0.658188799,0.886908255,-0.6787622,-1.553930486,1.207681502,1.025296658,-0.823792665,0.360386969,0.58756988,-0.460522415,1.277525616
142,2,1,F,2,11.13611111,8,22,4,18.18181818,Control,11.01,3.75,0,2,-6.604729177,0.016915703,-0.4998717,-1.8797003,-0.26975316,-0.32322037,-0.78486562,0.91666669,0.91666669,11.13611111,-1.370732653,-0.425547808,-1.843476299,-0.078015783,-3.17371067,1.046975943,-0.41900729,0.525794609,-0.472461844,0.886908255,-0.6787622,-1.361053501,1.024947506,0.077748757,0.353529209,0.360386969,0.486801006,-0.460522415,2.301358203
143,0,0,F,2,7.916666667,6,7,2,28.57142857,Control,7.11,3,0,2,-21.83920266,0.59696555,0.057078853,0.4343141,0.58080202,0.46873602,-0.017968953,0.69047618,0.66666669,7.916666667,-0.636224033,-0.838236522,-1.863614906,-6.635217214,-0.019705945,-0.179916553,-0.738380924,-2.180554037,-1.286003936,0.886908255,-1.528050864,0.836907202,-1.990715392,-0.709579735,1.231494784,-1.140240739,-2.233958578,-0.742903557,-0.770139556
143,1,1,F,2,NA,6,7,2,28.57142857,Control,NA,3,1,2,-21.83920266,0.32210073,-1.2815059,-0.69290954,0.33789054,-0.48081911,-0.56533378,0.91666669,0.85119045,11.83888889,-1.978013561,-0.425547808,0.140757438,-0.593611182,-3.257696097,-0.179916553,1.497234517,0.992603155,-1.286003936,-1.654988026,1.019815128,1.975539506,-0.200672544,-0.709579735,1.231494784,-1.140240739,-0.621656602,-0.460522415,1.277525616
143,2,1,F,2,NA,6,7,2,28.57142857,Control,NA,3,0,2,-21.83920266,-0.020698555,0.41009805,-0.47932842,0.7058934,-0.86118209,-0.93650651,0.95833331,0.88690472,7.602777778,-1.420195663,-0.425547808,-2.363315121,-0.554300097,-3.928365846,-0.179916553,-0.259320472,1.071535219,2.374902106,-1.654988026,0.170526464,-1.911752555,1.683583086,1.270648766,-2.297299409,-2.640868448,-1.931651958,-2.531317461,-1.793972142
144,0,0,F,2,8.955555556,4,4,1,25,Control,8.11,1.75,0,2,-70.68793354,-0.43542218,0.064022243,0.61884344,0.33789054,0.13903283,0.50339955,0.92261904,0.25,8.955555556,-0.828842896,-1.130249373,-2.509029995,-7.549492199,0.224209823,-2.224737381,1.177860883,0.012089057,-0.019330446,-1.654988026,1.869103792,-0.313063324,0.156017047,0.352860242,-0.087726973,0.360386969,-1.12550097,-2.531317461,1.277525616
144,1,1,F,2,NA,4,4,1,25,Control,9.03,1.75,1,2,-70.68793354,-0.21473242,-0.67218453,1.055004,-1.3109605,-0.48081911,-0.93650651,0.58333331,0.059523813,7.15,-1.867081823,-0.300633553,-1.281211585,-1.189498049,-1.030747267,-2.224737381,1.497234517,0.935073756,-0.716695902,-0.807689266,0.170526464,0.390884451,0.502733822,0.717814193,0.360516884,-1.140240739,-0.017043361,-0.931157653,-0.770139556
144,2,1,F,2,NA,4,4,1,25,Control,NA,1.75,0,2,-70.68793354,-0.4183251,-0.74711394,2.0181921,-0.22576652,-0.32322037,-0.56533378,0.5,0.5,10.48888889,-1.300169863,-0.300633553,1.644029357,-0.749017118,-1.435958745,-2.224737381,-1.377128193,-2.823622535,-1.087987336,-1.654988026,1.869103792,-1.156064147,-1.549988001,-1.220016468,1.222496614,0.360386969,-1.12550097,-2.531317461,-0.770139556
145,0,0,M,1,9.938888889,7,17,2,11.76470588,Experimental,9.11,3,1,1,-10.59573855,-0.067390218,-0.4026207,-0.8895452,-0.19122452,-0.10128659,-0.64508832,0.95833331,0.92261904,9.938888889,-0.527879378,-1.094747688,-2.436941145,-7.987298005,0.534725305,-0.179916553,-0.578694107,0.288314537,1.02921406,0.039609495,0.170526464,-0.170820182,0.291495026,1.60234951,-1.287902935,0.360386969,-0.621656602,0.386621014,-0.770139556
145,1,1,M,1,NA,7,17,2,11.76470588,Experimental,NA,3,1,1,-10.59573855,-0.43897238,0.10779884,2.3998325,-0.025837481,-0.6566174,-1.346681,0.79761904,0.42857143,12.53611111,-1.299793763,0.221716,-0.959911367,0.086825334,-3.807212014,-0.179916553,-0.578694107,-0.322159574,1.4514589,0.886908255,-0.6787622,-1.565306894,0.502733822,0.423523308,-1.283043923,0.360386969,-0.621656602,-0.460522415,-0.770139556
145,2,1,M,1,NA,7,17,2,11.76470588,Experimental,NA,3,0,1,-10.59573855,0.28474334,-0.001395553,1.8594141,0.33862844,0.55110812,-0.40465653,0.72619045,0.91666669,14.26666667,-1.752209813,-0.300633553,0.020932565,-0.102243413,-2.628093643,-0.179916553,1.497234517,0.994162852,0.491365947,0.886908255,-1.528050864,2.288886718,-0.346702355,0.701372471,-0.586135698,-1.140240739,-0.218581108,-2.531317461,0.25369303
146,0,0,M,1,9.077777778,5,6,1,16.66666667,Experimental,9,2.75,1,1,-17.01058627,0.85187489,-0.14644153,0.21902959,0.38572997,-0.48662966,0.37462667,0.95833331,0.25,9.077777778,-0.597186789,-0.960334958,-2.172590296,-7.581329806,0.21771673,-0.588880719,-0.578694107,-0.255500932,-1.286003936,0.886908255,-1.528050864,-1.089216123,0.324846351,-0.709579735,1.231494784,-1.140240739,-0.621656602,-1.307665843,-0.770139556
146,1,1,M,1,NA,5,6,1,16.66666667,Experimental,NA,2.75,0,1,-17.01058627,-0.027092922,-0.50750595,0.77423984,-0.42893428,-0.48081911,-0.78486562,0.64285713,0.57142854,10.45555556,-2.447181418,-0.596400255,-0.47322344,0.545004597,-2.628093643,-0.588880719,1.497234517,1.074621948,0.982232432,0.886908255,-0.6787622,-0.483136647,1.024947506,1.672027295,-1.305989258,0.360386969,-0.823194349,-0.931157653,-1.793972142
146,2,1,M,1,NA,5,6,1,16.66666667,Experimental,NA,2.75,0,1,-17.01058627,-0.42089748,-0.19265628,1.1276975,0.50903761,-0.32322037,-0.93650651,0.91666669,0.91666669,7.422222222,-1.795816229,-0.245072768,0.140757438,-0.877020542,-3.807212014,-0.588880719,0.379426796,-1.549942696,-1.263688228,0.886908255,-0.6787622,0.312600353,-1.305788471,-0.693732503,1.208999358,0.360386969,-1.327038717,0.104239871,0.25369303
147,0,0,F,1,8.4,6,14,5,22.72727273,Experimental,8.4,3.25,0,1,-6.138620251,-0.50190324,-0.43961516,-0.81685179,0.44187567,0.32815021,1.297827,0.74404758,0.47619045,8.4,-0.771033719,-0.889535995,-2.170994673,-7.166051451,-0.115888676,0.229047612,-0.738380924,-2.650177774,1.155515318,0.039609495,0.170526464,2.630407693,-3.177796439,0.077689951,-0.942913084,0.360386969,-0.420118855,0.763129204,-1.793972142
147,1,1,F,1,8.880555556,6,14,5,22.72727273,Experimental,8.01,3.25,1,1,-6.138620251,0.51989621,0.86628938,-0.7680282,0.17695342,-0.32322037,-0.56533378,0.91666669,0.51190472,8.880555556,-1.116802506,-0.300633553,-1.268724896,-0.479309156,-3.17371067,0.229047612,-0.259320472,1.124520564,1.076733201,0.886908255,-0.6787622,-1.362675046,1.464291621,1.612602583,-1.328741774,0.360386969,-0.520887729,-0.931157653,-0.770139556
147,2,1,F,1,9.694444444,6,14,5,22.72727273,Experimental,9.08,3.25,1,1,-6.138620251,0.47665903,0.038176686,-0.66315788,0.46262485,-0.32322037,-0.40465653,0.95833331,0.39285713,9.694444444,-1.481916992,-0.425547808,-0.002806059,-0.444283853,-1.030747267,0.229047612,0.219739979,0.876709282,-0.644780424,0.039609495,-0.6787622,-0.188113832,0.730638248,-0.390133413,0.627492599,-1.140240739,0.688338753,-3.190206794,-0.770139556
148,0,0,M,2,10.98611111,6,13,2,14.28571429,Control,10.11,NA,0,2,-6.62694949,-0.72415388,-0.4886122,0.017724769,-0.43451929,-0.51852399,0.7547465,0.95833331,0.88690472,10.98611111,-1.738036325,-0.700831863,-1.608036932,-7.491862343,-2.628093643,1.046975943,0.858487248,0.027743182,-0.542229859,0.039609495,0.170526464,-0.714367649,0.356124995,-0.350445095,0.534226563,0.360386969,-0.117812235,0.198366918,0.25369303
148,1,1,M,2,11.68888889,6,13,2,14.28571429,Control,11.08,NA,1,2,-6.62694949,0.39192516,-0.22218168,1.2407762,0.012189478,-0.32322037,-0.78486562,0.91666669,0.79761904,11.68888889,-1.698513241,-0.658259921,-1.913668057,-0.585537996,-2.628093643,-0.588880719,0.060053162,0.253482553,-0.045782857,1.734207016,-3.226628192,-0.430507984,0.388051024,0.201711256,-0.022489007,-2.640868448,-0.319349982,-2.531317461,0.25369303
148,2,1,M,2,12.18888889,6,13,2,14.28571429,Control,12.02,NA,0,2,-6.62694949,-0.90473056,-0.90513968,1.0942631,-0.18393263,-0.22138715,-0.78486562,0.91666669,0.91666669,12.18888889,-1.112763355,0.221716,-0.540497041,0.391615212,-1.030747267,0.229047612,1.497234517,0.935073756,2.371291692,0.886908255,-0.6787622,0.539699915,0.431268684,1.769653267,-2.405576221,0.360386969,-0.319349982,-2.437190414,1.277525616
149,0,0,F,1,8.4,7,17,9,37.5,Experimental,8.4,3.75,0,1,-0.29815558,0.30129826,0.46476659,0.49162996,-0.50456429,0.59121287,0.15829498,0.95833331,0.92261904,8.4,-0.758076251,-0.852041692,-2.257483119,-8.072675356,-0.155226503,1.046975943,-0.898067741,-1.353751684,-1.286003936,-0.807689266,1.019815128,-0.881005147,-0.57752367,-0.709579735,1.231494784,0.360386969,-0.621656602,-0.366395367,0.25369303
149,1,1,F,1,8.880555556,7,17,9,37.5,Experimental,8.01,3.75,1,1,-0.29815558,0.015914842,0.052127644,0.21902959,0.58868408,-0.48081911,-1.346681,0.91666669,0.88095242,8.880555556,-3.001321624,-1.641683809,-1.455727136,-0.897417186,-2.628093643,1.046975943,-0.259320472,0.638148843,-1.065690088,0.039609495,1.019815128,-0.339151879,0.626885076,-0.470808123,0.986265781,1.861014678,0.083725512,-0.460522415,1.277525616
149,2,1,F,1,9.591666667,7,17,9,37.5,Experimental,9.07,3.75,1,1,-0.29815558,0.41200048,0.97497004,1.0358013,0.54878408,-0.86118209,-0.78486562,0.5,0.77976191,9.591666667,-1.758022559,-0.245072768,-1.735596442,-0.017301521,-3.257696097,1.046975943,-0.259320472,0.318022386,-1.263405733,-0.807689266,0.170526464,-1.812177358,1.084808655,-0.694184544,1.20899929,-1.140240739,-0.117812235,-2.154809271,2.301358203
150,0,0,M,1,11.21666667,7,17,4,12.5,Experimental,11.02,3.75,1,1,-6.557146636,-0.32892811,-0.42123914,0.019122656,-0.68240488,-0.37884387,-0.077323318,0.95833331,0.64285713,11.21666667,-0.80937345,-0.810866722,-2.179739263,-7.453289188,-0.287060563,1.046975943,-0.898067741,0.280597715,-0.602329733,-0.807689266,0.170526464,-0.351200978,0.370633763,-0.14926319,0.523293786,-1.140240739,-0.823194349,-0.178141272,0.25369303
150,1,1,M,1,11.7,7,17,4,12.5,Experimental,11.08,3.75,1,1,-6.557146636,1.089919,-0.068121672,0.49538645,-0.14691956,-0.32322037,-0.56533378,0.95833331,0.95833331,11.7,-2.626850992,-0.988372162,-0.679484267,-0.704855866,-3.119899921,1.046975943,-1.057754559,-0.19848522,-0.405778923,-1.654988026,1.019815128,-0.71848245,0.192341222,0.299084039,0.235741718,-1.140240739,-2.737802945,-2.437190414,0.25369303
150,2,1,M,1,12.40833333,7,17,4,12.5,Experimental,12.04,3.75,1,1,-6.557146636,0.32546079,0.50889325,0.25339028,0.58868408,-0.86118209,-0.78486562,0.92261904,0.92261904,12.40833333,-2.121266433,-0.245072768,0.06868042,-0.31566358,-3.119899921,1.046975943,-0.099633655,0.431137944,-0.150537873,-0.807689266,1.869103792,-1.253447041,0.905026599,0.368314007,0.012245405,1.861014678,-1.528576464,-0.084014224,1.277525616
151,0,1,M,2,7.994444444,8,15,6,40,Control,7.11,NA,1,2,-16.43013013,-0.43730333,0.64894193,0.055469371,0.40196082,-0.48081911,-0.93650651,0.92261904,0.77976191,7.994444444,-1.885613286,-1.348110253,-1.837529203,-7.423535276,-1.329201981,-0.179916553,-1.217441376,-0.370408085,-0.756392862,0.886908255,-0.6787622,-0.527115202,-0.023552515,-0.091070077,0.628977297,0.360386969,0.184494386,0.763129204,0.25369303
151,1,1,M,2,NA,8,15,6,40,Control,NA,NA,1,2,-16.43013013,-0.57712609,-0.36569074,-0.68990457,0.33789054,-0.39079642,-0.56533378,0.81547618,0.34523809,6.280555556,-2.27452301,-0.536493371,-1.677096561,-7.423535276,-2.628093643,1.046975943,1.497234517,1.074621948,0.337607893,0.039609495,0.170526464,0.852368413,0.384967845,1.10336233,-0.566339654,0.360386969,0.789107627,-0.178141272,-0.770139556
151,2,1,M,2,NA,8,15,6,40,Control,NA,NA,1,2,-16.43013013,-0.066201545,0.15187658,0.51099008,-0.17122781,-0.48081911,-0.40465653,0.69047618,0.5,12.69,-0.154007812,-0.425547808,-1.281211585,0.689389543,2.021385685,0.229047612,-0.099633655,-1.841528326,-0.670666646,3.428804537,-0.6787622,0.807359109,-1.736529308,0.646502372,0.331362812,1.861014678,-0.621656602,-3.190206794,0.25369303
152,0,0,M,1,11.35,8,17,9,52.94117647,Experimental,11.04,3.75,0,1,-32.18294384,0.29723218,-0.56119049,2.3271391,0.50088185,0.18202668,-0.23087282,0.95833331,0.58333331,11.35,-0.104810364,-0.536493371,-1.384041826,-7.850644665,0.092785374,1.046975943,0.060053162,-0.181639921,1.45662484,0.886908255,-1.528050864,0.468930377,-0.353485676,0.421029317,-1.283043923,-1.140240739,-1.12550097,-1.0252847,1.277525616
152,1,1,M,1,11.8,8,17,9,52.94117647,Experimental,11.09,3.75,0,1,-32.18294384,0.4125776,-0.91763669,-1.5934415,1.0604918,-0.86118209,-0.56533378,0.88690472,0.85119045,11.8,-2.796316845,-1.315143551,-0.896765346,-1.014166103,-3.119899921,1.046975943,1.018174065,1.01971653,-1.27686756,-1.654988026,1.019815128,0.836907202,0.353563585,-0.712827118,1.225167946,-1.140240739,0.386032133,-3.190206794,1.277525616
152,2,1,M,1,12.53611111,8,17,9,52.94117647,Experimental,12.06,3.75,0,1,-32.18294384,1.0498799,-0.51208699,0.77423984,0.81432635,-0.6566174,-0.40465653,0.91666669,0.92261904,12.53611111,-1.000361623,-0.425547808,-1.731517483,0.127389286,-0.657500619,1.046975943,1.497234517,0.98834455,-1.286003936,-1.654988026,1.869103792,0.536272784,0.471901875,-0.709579735,1.231494784,0.360386969,-0.823194349,-2.531317461,0.25369303
153,0,0,F,1,7.908333333,6,9,3,33.33333333,Experimental,7.1,3,0,1,-12.51013617,-0.72647041,0.15187658,0.073642731,0.035651863,-0.35704857,-0.65148044,0.54761904,0.33333334,7.908333333,-2.359721284,-1.584442397,-2.833389799,-7.953421722,-3.928365846,-0.179916553,-1.057754559,0.473775491,0.995350679,0.039609495,-0.6787622,0.603614705,0.06331167,1.270648766,-1.16399813,-1.140240739,-1.629345337,0.386621014,-0.770139556
153,1,1,F,1,NA,6,9,3,33.33333333,Experimental,NA,3,0,1,-12.51013617,0.75773346,0.92074239,-0.31264296,-0.55068839,-0.6566174,-0.93650651,0.91666669,0.4642857,9.416666667,-2.293746144,-0.404035515,-1.493763278,-0.778297846,-3.257696097,-0.179916553,1.3375477,0.045381632,-1.070315555,-1.654988026,1.869103792,0.823851068,-0.353485676,1.084430805,0.523293786,0.360386969,0.688338753,-0.460522415,-0.770139556
153,2,1,F,1,NA,6,9,3,33.33333333,Experimental,NA,3,1,1,-12.51013617,-0.071291871,0.59867942,-0.33624145,0.59091556,-0.86118209,-1.346681,0.54761904,0.60714287,8.913888889,-2.206954862,-0.300633553,-0.747550135,-0.430689287,-3.257696097,-0.179916553,-0.41900729,-0.799242905,-0.610600824,0.886908255,-0.6787622,0.394372981,-0.783859475,0.452983571,0.360516884,0.360386969,0.386032133,-0.460522415,0.25369303
154,0,0,M,2,8.725,7,18,11,61.11111111,Control,8.08,3.5,0,2,-4.730476311,-0.42911381,-0.38008171,0.78240365,-0.14239597,-0.3995111,0.089160256,0.92261904,0.95833331,8.725,-0.751573309,-1.348110253,-3.002509258,-6.916365166,0.812987713,0.638011778,-1.057754559,-0.794318838,1.042027231,-0.807689266,0.170526464,-0.469393347,-0.361211124,1.218274965,-1.185863684,-1.140240739,1.292951994,0.104239871,0.25369303
154,1,1,M,2,9.080555556,7,18,11,61.11111111,Control,9,3.5,0,2,-4.730476311,0.41255942,0.37160543,-0.83091664,0.07443963,-0.22138715,-0.40465653,0.95833331,0.76190472,9.080555556,-1.179745171,0.221716,-1.617795887,-0.050435635,-3.257696097,0.638011778,-0.578694107,0.126836975,0.020497797,0.039609495,0.170526464,-1.286772464,0.697783721,0.493034635,-0.160409694,0.360386969,1.998334109,-3.190206794,0.25369303
154,2,1,M,2,9.819444444,7,18,11,61.11111111,Control,9.09,3.5,0,2,-4.730476311,0.10926633,0.078017682,0.84785807,0.50780118,-0.22138715,-0.56533378,0.75,0.85119045,9.819444444,-1.034917856,-0.425547808,-0.655468678,0.498883007,-1.435958745,0.638011778,-0.41900729,0.348035313,0.117422826,0.039609495,0.170526464,-1.046980532,0.747098224,0.51576632,-0.244240304,0.360386969,1.494489741,-2.531317461,1.277525616
156,0,0,M,1,10.18888889,6,15,1,4.166666667,Experimental,10.02,2,0,1,-19.35908263,-0.22939122,0.17205656,-1.1579516,-0.55068839,-0.86118209,-1.346681,0.70238096,0.30952379,10.18888889,-0.09803374,-1.160423881,-2.549523293,-6.729964619,1.041398945,-1.815773215,-1.377128193,-1.657353508,-0.427521469,0.886908255,-0.6787622,0.663741637,-1.526057954,0.293004469,0.254833373,0.360386969,-0.218581108,-0.084014224,-0.770139556
156,1,1,M,1,10.53055556,6,15,1,4.166666667,Experimental,10.06,2,0,1,-19.35908263,-0.95983237,-0.60420799,-0.31264296,0.89707637,-0.6566174,-0.40465653,0.77380955,0.80952382,10.53055556,-2.001213073,-0.659590397,-0.529135962,-0.381215005,-3.257696097,-1.815773215,0.539113614,0.703349797,-1.258197575,1.734207016,-3.226628192,-0.645686945,0.818739194,-0.709579735,1.209350849,-2.640868448,-0.722425476,-2.531317461,-0.770139556
156,2,1,M,1,11.3,6,15,1,4.166666667,Experimental,11.03,2,0,1,-19.35908263,0.022763295,-0.25552842,1.6709303,-0.82261783,-0.6566174,-0.56533378,0.72619045,0.91666669,11.3,-1.384719371,-0.425547808,-1.29164159,-0.102243413,-3.119899921,-1.815773215,0.539113614,0.232211744,-0.693649,0.039609495,-0.6787622,-0.03668304,0.187344541,-0.226176627,0.618494428,-1.140240739,-0.621656602,-2.437190414,1.277525616
157,0,0,M,2,8.594444444,3,4,4,100,Control,8.07,3,1,2,-21.21236744,0.5591042,0.89799702,-0.27165106,-0.867342,-0.13466178,-0.18514067,0.95833331,0.21428572,8.594444444,-0.133656385,-0.653366311,-1.713797928,-7.017558851,0.207157868,-0.179916553,0.379426796,-0.035020304,-0.008652803,1.734207016,0.170526464,0.192346489,-0.116069466,0.357016893,-0.097444997,3.361642386,0.789107627,0.951383299,-0.770139556
157,1,1,M,2,9.027777778,3,4,4,100,Control,9,3,1,2,-21.21236744,0.40155545,-1.2823398,-0.85371906,-0.49769935,-0.86118209,-0.56533378,0.58333331,0.33333334,9.027777778,-1.715197848,-0.425547808,0.15414818,0.035822869,-2.628093643,-0.179916553,-0.41900729,0.136789226,-1.262588053,1.734207016,0.170526464,0.397445633,-0.086625493,-0.682233348,1.204855464,1.861014678,-0.017043361,-3.190206794,0.25369303
157,2,1,M,2,9.825,3,4,4,100,Control,9.09,3,1,2,-21.21236744,0.56313825,-0.64171809,1.2987704,0.52173001,-0.48081911,-1.346681,0.5,0.59523809,9.825,-1.582480813,-0.300633553,-0.381390971,-0.014706604,-3.807212014,-0.179916553,0.698800431,1.086128664,-1.278059261,0.886908255,-0.6787622,0.331823076,0.63963677,-0.709579735,1.225167946,0.360386969,-0.621656602,-2.437190414,0.25369303
159,0,0,M,1,11.09722222,1,2,2,100,Experimental,11.1,2.5,0,1,-17.32376631,-0.82834888,0.53680605,0.57690489,0.83674717,-1.4284936,0.42918116,0.65476191,0.035714298,11.09722222,-1.178603713,-1.253415816,-2.361231288,-7.398462225,-0.128343885,-0.997844884,-1.377128193,0.056038195,-0.218239674,0.886908255,-1.528050864,-0.1371491,0.105518996,0.537415543,0.016741785,-1.140240739,-0.722425476,-0.084014224,-1.793972142
159,1,1,M,1,NA,1,2,2,100,Experimental,NA,2.5,1,1,-17.32376631,0.70166075,-0.50750595,-0.87296993,-0.34963375,-0.48081911,-0.40465653,0.65476191,0.059523813,6.372222222,-2.447181418,-0.503369323,-1.513147252,-0.558556815,-3.119899921,-0.997844884,0.698800431,1.071535219,1.4514589,-1.654988026,1.869103792,-1.911752555,1.683583086,0.455437255,-1.286688182,0.360386969,0.184494386,-2.437190414,-1.793972142
