ID,Session,DG_Coins_Given,DG_RT,UG_Offer_Accept,UG_Coins_Given,UG_Decision_RT,UG_RT,DG_UG_Diff,DG_UG_RT_Diff,tot_delay_perc,perc_hiconf_delay,perc_loconf_delay,hi_lo_conf_del_diff,AvgRT_3SD,AvgdelayRT_3SD,AvgimmRT_3SD,imm_del_RT_3SD_Diff,hi_lo_conf_RT_Diff,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Gender,Group,Age_Frac,Group_Name,Train_Coef,Age_YM
213,0,3,3.00808,0,NA,5.20194,NA,NA,NA,88.88888889,77.77777778,100,22.22222222,1.532791667,1.4784525,1.967505,-0.4890525,0.038765556,-1.997619044,7.002469075,0.9999783,0.847685143,-1.504629277,0.982471441,Orley Farm,M,1,11.875,Experimental,-0.64807277,11.1
213,1,2,5.3702,1,NA,0.86161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,12.2,Experimental,-0.64807277,12.02
213,2,1,4.6012,1,NA,0.979285,NA,NA,NA,88.88888889,100,77.77777778,-22.22222222,0.851965833,0.82043625,1.1042025,-0.28376625,0.583872778,-0.905820065,4.793827255,0.931818219,1.452777778,-6.550925785,0.935763952,Orley Farm,M,1,12.7,Experimental,-0.64807277,12.08
214,0,0,5.781055,0,NA,2.738825,NA,NA,NA,94.44444444,100,88.88888889,-11.11111111,1.071450278,1.004855294,2.203565,-1.198709706,0.074430556,-0.875661456,5.654321317,0.956397437,1.491666741,-9.962963175,0.598511166,Orley Farm,M,2,10.71388889,Control,-14.04629431,10.08
214,1,0,13.37503,0,NA,0.258775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,11.025,Control,-14.04629431,11
214,2,0,2.808,0,NA,0.8687,NA,NA,NA,100,100,100,0,0.501882353,0.501882353,NA,NA,0.235255556,-0.115873024,4.41481489,0.115007535,1.397685316,-7.995370759,0.782543712,Orley Farm,M,2,11.54166667,Control,-14.04629431,11.06
215,0,5,5.60366,1,NA,1.000095,NA,NA,NA,77.77777778,66.66666667,88.88888889,22.22222222,0.987,0.806155385,1.574745,-0.768589615,0.273108889,-0.952910021,4.427777947,0.682854714,1.082407379,-4.879629347,0.831552566,Orley Farm,M,2,10.71666667,,NA,10.08
215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,NA,,NA,NA
215,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,NA,,NA,NA
216,0,0,5.22701,1,NA,2.75254,NA,NA,NA,100,100,100,0,1.380963529,1.380963529,NA,NA,0.248398889,-1.080729167,3.828125,0.634167703,0.626953125,0.1171875,0.958803368,Orley Farm,F,2,8.733333333,,NA,8.08
216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,F,2,NA,,NA,NA
216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,F,2,NA,,NA,NA
217,0,0,37.09944,1,NA,3.66171,NA,NA,NA,72.22222222,88.88888889,55.55555556,-33.33333333,1.486493889,1.579800385,1.243897,0.335903385,-0.198363333,-0.847301587,5.626666666,0.966123381,0.507777778,-0.033333333,0.999731936,Orley Farm,M,1,8.686111111,Experimental,-6.498787527,8.08
217,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,9.033333333,Experimental,-6.498787527,9
217,2,0,2.9168,1,NA,0.6659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,9.588888889,Experimental,-6.498787527,NA
221,0,2,4.608215,0,NA,0.918035,NA,NA,NA,55.55555556,66.66666667,44.44444444,-22.22222222,2.505111471,2.919207222,2.03925375,0.879953472,0.820968889,-1.988359774,7.943827335,0.946499362,0.798148191,-1.513888748,0.982284278,Orley Farm,F,1,9.008333333,Experimental,-15.12445142,9
221,1,2,7.362755,1,NA,1.482035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,F,1,9.338888889,Experimental,-15.12445142,9.04
221,2,3,3.00689,1,NA,2.10963,NA,NA,NA,55.55555556,77.77777778,33.33333333,-44.44444444,1.529794444,1.863527,1.11262875,0.75089825,0.042444444,-1.364550265,6.769753086,0.968873311,0.509259259,0.939814815,0.999190738,Orley Farm,F,1,9.827777778,Experimental,-15.12445142,9.09
222,0,0,6.590395,1,NA,1.58598,NA,NA,NA,22.22222222,22.22222222,22.22222222,0,2.916606389,5.54454375,2.165767143,3.378776607,-0.795909444,-1.386619544,3.234403935,0.775355367,0.368381076,-0.786219618,0.947256175,Orley Farm,M,1,7.513888889,Experimental,-5.118284974,7.06
222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,NA,Experimental,-5.118284974,NA
222,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,NA,Experimental,-5.118284974,NA
223,0,1,3.096155,1,NA,2.65572,NA,NA,NA,94.44444444,88.88888889,100,11.11111111,2.981674444,2.712905588,7.550745,-4.837839412,-0.687244444,-0.707540923,3.991880787,0.88888196,1.302267795,-6.531749132,0.88871814,Orley Farm,M,1,8.644444444,Experimental,NA,8.07
223,1,1,3.32626,1,NA,2.517965,NA,NA,NA,77.77777778,88.88888889,66.66666667,-22.22222222,1.521818235,1.661238077,1.06870375,0.592534327,-0.021166667,-1.470053323,7.283822338,0.956259103,1.530722656,-9.386046007,0.757951334,Orley Farm,M,1,9.1,Experimental,NA,9.01
223,2,2,2.80701,1,NA,2.101135,NA,NA,NA,100,100,100,0,1.729940556,1.729940556,NA,NA,0.463874444,-0.385602679,4.497453704,0.854693346,0.950670573,-3.552712674,0.86868443,Orley Farm,M,1,9.463888889,Experimental,NA,9.05
226,0,4,2.527635,1,NA,10.542615,NA,NA,NA,50,44.44444444,55.55555556,11.11111111,2.217838611,2.470094444,1.965582778,0.504511667,0.922603889,-1.153478564,5.664557593,0.979788582,0.786420384,-1.979937212,0.903390991,Orley Farm,M,1,9.583333333,Experimental,-4.492030663,9.07
226,1,3,3.502395,1,NA,6.634275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,9.844444444,Experimental,-4.492030663,9.1
226,2,3,5.26906,1,NA,3.61803,NA,NA,NA,77.77777778,100,55.55555556,-44.44444444,1.419221667,1.5831675,0.84541125,0.73775625,0.20447,-1.450352347,6.846304712,0.96729727,0.916950488,-3.724966933,0.743236856,Orley Farm,M,1,10.34722222,Experimental,-4.492030663,10.04
228,0,3,2.702085,1,NA,2.93302,NA,NA,NA,44.44444444,44.44444444,44.44444444,0,2.249868056,2.345993125,2.172968,0.173025125,0.182897222,-0.595593649,4.57300935,0.658308579,0.636249118,-0.846455892,0.827522375,Orley Farm,M,1,11.38888889,Experimental,-23.83099733,11.04
228,1,3,6.93061,1,NA,2.30285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,1,11.71111111,Experimental,-23.83099733,11.08
228,2,2,27.444555,1,NA,3.788495,NA,NA,NA,50,44.44444444,55.55555556,11.11111111,1.449015556,1.500325556,1.397705556,0.10262,0.153827778,-0.99675448,6.298213252,0.922882537,0.138553196,3.490363227,0.538611162,Orley Farm,M,1,12.19722222,Experimental,-23.83099733,12.02
232,0,2,6.681855,1,NA,20.653435,NA,NA,NA,33.33333333,44.44444444,22.22222222,-22.22222222,2.566246667,4.015973333,1.841383333,2.17459,0.155664444,-1.360846515,1.583950396,0.430574467,-0.004166709,4.805556403,0.6,Orley Farm,M,1,7.763888889,,NA,7.09
232,1,3,3.72854,1,NA,3.008115,NA,NA,NA,100,100,100,0,2.343092778,2.343092778,NA,NA,-0.200165556,-0.415873129,3.770371002,0.845490802,-0.008333418,4.981481764,0.6,Orley Farm,M,1,NA,,NA,NA
232,2,3,2.34352,1,NA,1.867605,NA,NA,NA,100,100,100,0,2.153559444,2.153559444,NA,NA,0.012656667,-0.372222053,5.80123421,0.690905003,0,5,1,Orley Farm,M,1,8.572222222,,NA,8.06
233,0,3,2.999855,1,NA,3.32506,NA,NA,NA,22.22222222,33.33333333,11.11111111,-22.22222222,3.300992222,3.92004125,3.124121071,0.795920179,-0.358021111,-1.302645523,5.148765762,0.905179747,0.735185072,-0.499999153,0.879171089,Orley Farm,F,2,10.95555556,Control,-5.122455289,10.11
233,1,2,5.31581,0,NA,3.90191,NA,NA,NA,44.44444444,66.66666667,22.22222222,-44.44444444,3.223423056,3.949723125,2.642383,1.307340125,-0.344947222,-1.062169344,5.157407803,0.914979607,0.54351849,0.986111535,0.916480093,Orley Farm,F,2,11.30833333,Control,-5.122455289,11.03
233,2,2,5.603415,1,NA,2.905565,NA,NA,NA,38.88888889,55.55555556,22.22222222,-33.33333333,2.576050278,3.1707728569999998,2.197590455,0.973182403,-0.453995,-1.29232805,6.16975335,0.96500752,0.418055513,1.120371077,0.877902507,Orley Farm,F,2,11.775,Control,-5.122455289,11.09
237,0,0,4.24062,0,NA,0.4864,NA,NA,NA,83.33333333,88.88888889,77.77777778,-11.11111111,1.387193611,1.524219,0.702066667,0.822152333,-0.322980556,-0.596825494,6.258642502,0.710526221,1.864814776,-9.819444197,0.871261268,Orley Farm,M,2,10.28333333,Control,-9.38820646,10.03
237,1,3,3.83186,0,NA,2.676305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,10.60277778,Control,-9.38820646,10.07
237,2,3,4.8721,1,NA,1.37989,NA,NA,NA,72.22222222,77.77777778,66.66666667,-11.11111111,1.442833611,1.561771154,1.133596,0.428175154,-0.350538333,-0.424100135,5.489655917,0.862231441,0.483819734,1.061007958,0.999692303,Orley Farm,M,2,11.13611111,Control,-9.38820646,11.01
238,0,0,35.799755,1,NA,0.40082,NA,NA,NA,27.77777778,22.22222222,33.33333333,11.11111111,1.986474167,3.719176,1.320050385,2.399125615,-0.249426111,-2.42113183,9.305448044,0.85233747,0.01703591,4.886427269,0.6,Orley Farm,M,2,10.28333333,Control,-2.403695033,10.03
238,1,0,2.993605,0,NA,0.551335,NA,NA,NA,72.22222222,88.88888889,55.55555556,-33.33333333,1.754212222,1.967845769,1.198765,0.769080769,-0.16849,-1.28042326,6.314814674,0.73908424,1.117592564,-4.560184832,0.807096228,Orley Farm,M,2,10.60277778,Control,-2.403695033,10.07
238,2,0,3.943355,0,NA,0.601185,NA,NA,NA,72.22222222,77.77777778,66.66666667,-11.11111111,0.427426111,0.438522692,0.398575,0.039947692,0.136612222,-0.239126597,5.441306473,0.424329506,-0.009064386,5.000510444,0.9,Orley Farm,M,2,11.13611111,Control,-2.403695033,11.01
246,0,3,6.46939,0,NA,1.91896,NA,NA,NA,55.55555556,66.66666667,44.44444444,-22.22222222,1.280854118,1.514179444,1.018363125,0.495816319,-0.729863333,-1.008465649,5.026543681,0.998620804,0.655555471,-0.509258695,0.970482625,St. Anselms,M,1,11.56666667,Experimental,2.031147095,11.06
246,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,M,1,NA,Experimental,2.031147095,NA
246,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,M,1,NA,Experimental,2.031147095,NA
247,0,4,22.58752,1,NA,5.54827,NA,NA,NA,100,100,100,0,1.064940294,1.064940294,NA,NA,-0.033298889,-0.331481401,5.047530958,0.904717416,1.122222222,-5.444444445,0.777404144,St. Anselms,M,1,11.56666667,Experimental,0.864295856,11.06
247,1,3,3.66854,0,NA,2.28615,NA,NA,NA,100,100,100,0,1.019407222,1.019407222,NA,NA,-0.122111111,-0.649603193,5.069907718,0.979921072,0.700694508,-1.392361324,0.82634446,St. Anselms,M,1,11.88888889,Experimental,0.864295856,11.1
247,2,3,8.150285,1,NA,3.85207,NA,NA,NA,100,100,100,0,0.431905588,0.431905588,NA,NA,0.22964,-0.556349225,5.002778018,0.873992208,0.704861058,-1.465277142,0.813606427,St. Anselms,M,1,12.38055556,Experimental,0.864295856,12.04
250,0,2,8.802595,0,NA,10.810785,NA,NA,NA,77.77777778,88.88888889,66.66666667,-22.22222222,1.154892941,1.366553846,0.466995,0.899558846,0.497594444,-0.757365893,4.463796342,0.967038524,0.51778143,-0.080088609,0.997679541,St. Anselms,M,1,9.027777778,Experimental,-4.053227237,9
250,1,2,11.55573,1,NA,2.842575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,M,1,9.355555556,Experimental,-4.053227237,9.04
250,2,1,10.88665,1,NA,1.716635,NA,NA,NA,66.66666667,66.66666667,66.66666667,0,0.995588889,1.213369167,0.560028333,0.653340833,0.295981111,-0.502604167,4.469618056,0.999136549,0.69921875,-0.735677083,0.964928894,St. Anselms,M,1,9.85,Experimental,-4.053227237,9.01
251,0,2,6.02439,1,NA,19.25265,NA,NA,NA,50,66.66666667,33.33333333,-33.33333333,2.918183889,3.299885,2.536482778,0.763402222,-0.058558889,-0.737596884,5.603634409,0.943782837,0.490196099,0.970422473,0.999232986,St. Anselms,F,2,8.822222222,Control,-15.90688023,8.09
251,1,1,7.594345,1,NA,2.533255,NA,NA,NA,100,100,100,0,2.062785882,2.062785882,NA,NA,-0.342450556,-0.374863591,5.166087963,0.885321963,1.090386285,-4.952821181,0.837552073,St. Anselms,F,2,9.194444444,Control,-15.90688023,9.02
251,2,1,70.20501,1,NA,7.667565,NA,NA,NA,72.22222222,88.88888889,55.55555556,-33.33333333,2.1143925,2.141511154,2.043884,0.097627154,1.018467222,-0.850970943,5.742329003,0.920237561,1.438684085,-7.972748776,0.854672292,St. Anselms,F,2,9.641666667,Control,-15.90688023,9.07
252,0,2,7.809835,1,NA,1.256115,NA,NA,NA,5.555555556,11.11111111,0,44.44444444,1.687032778,3.521775,1.579106765,1.942668235,-0.33675,-1.15250868,2.578897569,0.965314065,0.408409288,1.94780816,0.816564957,St. Anselms,F,2,10.11944444,Control,-109.4527293,10.01
252,1,1,9.0121,0,NA,0.26909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,2,10.44444444,Control,-109.4527293,10.05
252,2,1,3.94338,0,NA,1.016975,NA,NA,NA,50,66.66666667,33.33333333,-33.33333333,0.994891944,1.446806667,0.542977222,0.903829444,0.190905,-2.00607635,7.671953984,0.982131954,0.826883918,-2.01221856,0.960627348,St. Anselms,F,2,10.93888889,Control,-109.4527293,10.11
255,0,0,7.22837,1,NA,16.934925,NA,NA,NA,94.44444444,88.88888889,100,11.11111111,2.011104167,1.734796176,6.70834,-4.973543824,0.318118333,0.018229167,4.890625,0.966197182,1.102864583,-4.0625,0.898001615,St. Anselms,F,2,7.013888889,Control,-11.16956384,7
255,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,2,NA,Control,-11.16956384,NA
255,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,2,NA,Control,-11.16956384,NA
256,0,0,17.00639,1,NA,2.44705,NA,NA,NA,44.44444444,66.66666667,22.22222222,-44.44444444,2.034589722,2.3357825,1.7936355,0.542147,0.532012778,-0.027786493,5.032465646,0.289077418,0,4.742250595,1,St. Anselms,F,1,6.988888889,,NA,6.011
256,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,1,NA,,NA,NA
256,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,1,NA,,NA,NA
258,0,0,4.93982,0,NA,14.80329,NA,NA,NA,61.11111111,66.66666667,55.55555556,-11.11111111,3.857925833,4.624439545,2.653404286,1.97103526,-0.540876111,-1.017989361,6.238888832,0.403138596,0.990740755,-2.990740458,0.999973797,Orley Farm,F,2,9.277777778,,NA,9.03
258,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,F,2,NA,,NA,NA
258,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,F,2,NA,,NA,NA
259,0,0,13.08747,0,NA,8.4962,NA,NA,NA,44.44444444,66.66666667,22.22222222,-44.44444444,3.245622222,2.34464,3.966408,-1.621768,2.101193333,-0.638888949,3.405092804,0.496129136,0.69826391,-0.486111112,0.980579553,Orley Farm,M,2,7.175,,NA,7.02
259,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,NA,,NA,NA
259,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,NA,,NA,NA
260,0,1,4.78313,0,NA,2.93736,NA,NA,NA,72.22222222,77.77777778,66.66666667,-11.11111111,1.5383175,1.724502308,1.054237,0.670265308,-1.120602778,-0.734761905,4.491111111,0.935920436,0.5,-0.020833333,0.998765415,Orley Farm,F,2,11.24722222,Control,6.2168477,11.02
260,1,2,4.72174,1,NA,1.723165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,F,2,11.55,Control,6.2168477,11.06
260,2,3,4.5832,1,NA,4.959665,NA,NA,NA,27.77777778,33.33333333,22.22222222,-11.11111111,2.1890575,3.792111,1.572498462,2.219612538,-0.545628333,-0.808293468,5.047708282,0.980277043,0.321972518,2.253391559,0.967603343,Orley Farm,F,2,12.05277778,Control,6.2168477,12
261,0,0,8.19937,0,NA,5.401525,NA,NA,NA,5.555555556,0,11.11111111,-22.22222222,2.179981111,6.318135,1.936560294,4.381574706,0.187546667,-0.991018801,2.944436633,0.99939416,0.488152558,1.060127329,0.999390708,Orley Farm,F,2,8.175,Control,14.13530697,8.02
261,1,0,10.746115,0,NA,0.85459,NA,NA,NA,100,100,100,0,1.74285,1.74285,NA,NA,0.483033333,-0.854166667,5.304398148,0.965501104,0.944878472,-3.489583333,0.862955312,Orley Farm,F,2,8.477777778,Control,14.13530697,8.05
261,2,1,5.18133,1,NA,2.28603,NA,NA,NA,100,100,100,0,1.488408056,1.488408056,NA,NA,1.442597222,-0.85952381,4.691975309,0.970906174,0.852777778,-2.046296296,0.975342797,Orley Farm,F,2,8.980555556,Control,14.13530697,8.01
262,0,2,3.878885,0,NA,0.983125,NA,NA,NA,100,100,100,0,2.105134722,2.105134722,NA,NA,0.816979444,-0.191964286,4.651909722,0.979482526,0.284505208,-4.244791667,0.973660999,Orley Farm,M,2,9.025,,NA,9
262,1,4,3.81094,1,NA,2.12375,NA,NA,NA,100,100,100,0,1.253260588,1.253260588,NA,NA,0.931522778,-0.226934524,3.302951389,0.949347711,0.633463542,-1.341145833,0.602469112,Orley Farm,M,2,9.591666667,,NA,9.07
262,2,0,3.901695,1,NA,2.784785,NA,NA,NA,94.44444444,100,88.88888889,-11.11111111,1.147416944,1.127580882,1.48463,-0.357049118,0.021673888999999998,-0.40625,4.807291667,0.982422145,1.07421875,-5.25390625,0.724817098,Orley Farm,M,2,9.897222222,,NA,9.01
263,0,2,5.836085,1,NA,3.72063,NA,NA,NA,94.44444444,88.88888889,100,11.11111111,1.107839444,1.145349412,0.47017,0.675179412,-0.072801111,-0.232142857,4.467013889,0.679903148,0.64453125,-0.481770834,0.96807649,Orley Farm,M,2,11.25833333,,NA,11.03
263,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orley Farm,M,2,NA,,NA,NA
263,2,1,6.436465,1,NA,2.36702,NA,NA,NA,100,100,100,0,0.617810294,0.617810294,NA,NA,0.172037778,-0.485322896,4.991374937,0.983684452,0.49238965,1.01217656,0.999699094,Orley Farm,M,2,12.13611111,,NA,12.01
265,0,0,3.41716,1,NA,1.480695,NA,NA,NA,100,100,100,0,1.778345833,1.778345833,NA,NA,-0.012068333,-0.499255952,4.972222222,0.999561908,1.561848958,-8.450520833,0.938904954,St. Anselms,F,1,9.969444444,,NA,9.11
265,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,1,NA,,NA,NA
265,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anselms,F,1,NA,,NA,NA
