Participant,Group,Date,Weeks,Tot_session,LabelledSessions,Games,NumGames,TotalTrials,Perc_inhibitTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_errors,P_go_errors,premature_go,too_late_responses,stop_trials,correct_inhibits,false_alarms,prem_false_alarms,P_go_omission,P_Hit,P_false_alarm,P_corr_inhibit,P_val_adjusted,dprime,dprime_bias,mean_all_goRT,mean_stopRT,mean_SSD,SSD_std,mean_SSRT0,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_goRT2,mean_Corr_goRT,mean_InCorr_goRT,std_all_goRT,std_combined_goRT2,std_Corr_goRT,std_InCorr_goRT,std_StopRT,CovVar_all_goRT,CovVar_all_goRT2,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_StopRT,New_seq_session
2,1,03/06/2019,3,10,10,,1,65,43.07692308,67.69230769,44,30,37,7,0,0,0,0,0,28,14,13,4,0.189189189,1,0.5,0.5,0.5,5.730728869,-2.865364435,964.3563333,810.4084615,670.7692308,64.8871061,293.5871026,196.4007692,196.4007692,225.1457692,867.17,867.17,895.915,,,,0,964.3563333,964.3563333,NaN,249.0104916,249.0104916,249.0104916,NaN,134.0985482,0.258214192,0.258214192,0.258214192,NaN,0.165470321,10
2,1,04/06/2019,3,11,11,,2,120,45,60.83333333,73,46,66,13,0,7,0.106060606,0,0,54,27,25,9,0.196969697,1,0.5,0.5,0.5,5.730728869,-2.865364435,808.3773585,726.44,582.5,225.0723506,225.8773585,199.5,199.5,200.5,782,782,783,,,,0,808.3773585,773.6956522,1036.285714,356.2653628,356.2653628,322.6909681,499.2243031,352.9764015,0.440716652,0.440716652,0.417077396,0.481743882,0.485898906,11
2,1,04/06/2019,3,11,11,,1,73,30.1369863,76.71232877,56,47,51,1,0,0,0,0,0,22,9,12,6,0.019607843,1,0.590909091,0.409090909,0.590909091,5.500844752,-2.980306493,790.5106383,609.75,527.3972603,77.7465147,263.113378,175.6027397,175.6027397,223.6027397,703,703,751,,,,0,790.5106383,790.5106383,NaN,259.1123537,259.1123537,259.1123537,NaN,88.7315922,0.327778452,0.327778452,0.327778452,NaN,0.145521266,11
2,1,06/06/2019,4,12,12,,2,134,32.8358209,72.3880597,97,79,90,2,0,6,0.066666667,2,0,44,18,22,3,0.022222222,1,0.590909091,0.409090909,0.590909091,5.500844752,-2.980306493,659.8390805,396.1143182,204.1044776,77.08224966,455.7346028,391.3855224,391.3855224,467.1505224,595.49,595.49,671.255,,,,0,659.8390805,640.7148101,848.69125,326.4737452,326.4737452,278.5150809,632.6355311,142.3015923,0.494777825,0.494777825,0.434694308,0.74542483,0.359243748,12
2,1,11/06/2019,4,14,14,,2,104,31.73076923,71.15384615,74,60,71,5,0,2,0.028169014,1,0,33,14,16,3,0.070422535,1,0.575757576,0.424242424,0.575757576,5.539676863,-2.960890438,833.1585714,527.5646875,436.0576923,143.2047775,397.1008791,374.7873077,374.7873077,446.8923077,810.845,810.845,882.95,,,,0,833.1585714,838.2525833,731.2783333,321.6421797,321.6421797,299.573884,737.0573233,273.3814095,0.386051576,0.386051576,0.357379017,1.007902586,0.51819505,13
2,1,12/06/2019,4,15,15,,1,83,30.12048193,75.90361446,63,50,58,8,0,0,0,0,0,25,13,12,5,0.137931034,1,0.48,0.52,0.48,5.780882453,-2.840287643,786.2965,458.6395833,377.1084337,90.15609932,409.1880663,359.0465663,359.0465663,359.0465663,736.155,736.155,736.155,,,,0,786.2965,786.2965,NaN,221.5473735,221.5473735,221.5473735,NaN,303.2937559,0.2817606,0.2817606,0.2817606,NaN,0.661289969,14
2,1,17/06/2019,5,16,16,,2,118,32.20338983,67.79661017,80,59,80,14,0,7,0.0875,0,0,38,21,13,0,0.175,1,0.447368421,0.552631579,0.447368421,5.863041722,-2.799208008,699.9516667,561.6988462,284.7457627,97.73251359,415.205904,270.8392373,270.8392373,312.3992372,555.585,555.585,597.1449999,,,,0,699.9516667,686.7386441,811.3185714,270.221116,270.221116,257.4196845,366.465536,207.8729603,0.386056822,0.386056822,0.374843744,0.451691295,0.370079023,15
2,1,17/06/2019,5,16,16,,1,64,43.75,68.75,44,25,36,9,0,1,0.027777778,0,0,28,19,8,1,0.25,1,0.321428571,0.678571429,0.321428571,6.194436621,-2.633510559,1000.146154,779.95875,576.5625,196.7934922,423.5836538,265.4325,265.4325,265.6425,841.995,841.995,842.205,,,,0,1000.146154,1005.009,878.575,248.2999317,248.2999317,252.153283,0,146.9471899,0.248263647,0.248263647,0.250896542,0,0.188403797,16
2,1,18/06/2019,5,17,17,,1,68,30.88235294,57.35294118,39,32,47,6,0,0,0,0,0,21,7,14,8,0.127659574,1,0.666666667,0.333333333,0.666666667,5.30000157,-3.080728084,922.90625,774.2857143,733.8235294,74.53396324,189.0827206,298.1764706,298.1764706,298.1764706,1032,1032,1032,,,,0,922.90625,922.90625,NaN,269.1849537,269.1849537,269.1849537,NaN,173.3113821,0.291670962,0.291670962,0.291670962,NaN,0.223833888,17
2,1,25/06/2019,6,18,18,,1,58,29.31034483,81.03448276,47,38,41,2,0,1,0.024390244,0,0,17,9,8,4,0.048780488,1,0.470588235,0.529411765,0.470588235,5.804520143,-2.828468798,904.4358974,715.75,637.0689655,73.4848981,267.3669319,238.9310345,238.9310345,238.9310345,876,876,876,,,,0,904.4358974,887.9210526,1532,238.5049701,238.5049701,217.9396621,0,310.4617529,0.263705776,0.263705776,0.245449369,0,0.433757252,18
2,1,02/07/2019,7,19,19,,2,116,46.55172414,68.96551724,80,49,62,11,0,1,0.016129032,0,0,54,31,20,6,0.177419355,1,0.425925926,0.574074074,0.425925926,5.91748499,-2.771986374,877.34,782,692.2413793,240.5251002,185.0986207,123.7586207,123.7586207,161.7586207,816,816,854,,,,0,877.34,875.244898,980,271.172632,271.172632,273.5736137,0,343.4679178,0.309084998,0.309084998,0.312568076,0,0.439217286,19
2,1,02/07/2019,7,19,19,,1,67,31.34328358,55.2238806,37,26,46,14,0,4,0.086956522,0,0,21,11,8,3,0.304347826,1,0.476190476,0.523809524,0.476190476,5.790445969,-2.835505885,1038.766667,702,699.2537313,80.94729735,339.5129353,141.7462687,141.7462687,337.7462687,841,841,1037,,,,0,1038.766667,1008.807692,1233.5,270.9505214,270.9505214,236.4067713,430.8081553,192.3434428,0.260838675,0.260838675,0.234342752,0.349256713,0.273993508,19
2,1,03/07/2019,7,20,20,,2,134,29.85074627,76.11940299,102,82,94,6,0,5,0.053191489,1,0,40,20,18,0,0.063829787,1,0.5,0.5,0.5,5.730728869,-2.865364435,829.536875,700.4625,405.9701493,122.6347312,423.5667257,426.9848507,426.9848507,435.9848508,832.955,832.955,841.9550001,,,,0,829.536875,848.4881098,570.5366667,186.9114676,186.9114676,165.7110818,276.8439819,121.7298904,0.225320264,0.225320264,0.195301596,0.485234338,0.173785021,20
2,1,03/07/2019,7,20,20,,1,77,31.16883117,53.24675325,41,30,53,23,0,0,0,0,0,24,11,13,0,0.433962264,1,0.541666667,0.458333333,0.541666667,5.626095414,-2.917681162,1009.531833,997.8134616,292.2077922,65.92706051,717.3240411,794.3522078,794.3522078,794.3522078,1086.56,1086.56,1086.56,,,,0,1009.531833,1009.531833,NaN,335.6724624,335.6724624,335.6724624,NaN,354.1237798,0.332503098,0.332503098,0.332503098,NaN,0.354899782,20
2,1,04/07/2019,8,21,21,,1,59,28.81355932,86.44067797,51,39,42,3,0,0,0,0,0,17,12,5,1,0.071428571,1,0.294117647,0.705882353,0.294117647,6.272123954,-2.594666892,848.4105128,532.592,461.0169492,125.2816815,387.3935637,198.6630507,198.6630507,198.6630507,659.6799999,659.6799999,659.6799999,,,,0,848.4105128,848.4105128,NaN,264.0410873,264.0410873,264.0410873,NaN,258.1168434,0.311218547,0.311218547,0.311218547,NaN,0.484642735,21
3,1,17/05/2019,1,1,1,,2,107,30.8411215,77.57009346,83,64,74,7,0,3,0.040540541,0,0,33,19,13,1,0.094594595,1,0.424242424,0.575757576,0.424242424,5.921780875,-2.769838432,870.5170149,720.8688462,405.1401869,150.4607044,465.376828,313.0048131,313.0048131,339.7498131,718.145,718.145,744.89,,,,0,870.5170149,867.2486719,940.2416667,290.4443266,290.4443266,282.8038555,506.8226085,252.7500661,0.333645778,0.333645778,0.326093155,0.539034406,0.350618656,1
3,1,17/05/2019,1,1,1,,1,71,29.57746479,80.28169014,57,43,50,4,0,2,0.04,0,0,21,14,7,0,0.08,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,959.0176667,775.9878571,463.3802817,126.196487,495.637385,330.2347183,330.2347183,346.5147183,793.615,793.615,809.895,,,,0,959.0176667,946.860814,1220.39,247.6204541,247.6204541,238.1561383,415.6232238,145.3236749,0.258202182,0.258202182,0.251521802,0.340565904,0.187275707,1
3,1,20/05/2019,1,2,2,,1,69,30.43478261,75.36231884,52,38,48,9,0,1,0.020833333,0,0,21,14,7,2,0.1875,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,1046.486154,983.4085714,778.2608696,135.9817951,268.2252843,173.4591304,173.4591304,180.3691304,951.72,951.72,958.63,,,,0,1046.486154,1048.798158,958.63,206.7671756,206.7671756,209.0311912,0,177.3500837,0.197582333,0.197582333,0.199305452,0,0.180342219,2
3,1,21/05/2019,2,3,3,,3,245,35.10204082,77.14285714,189,134,159,25,0,0,0,0,0,86,55,30,5,0.157232704,1,0.360465116,0.639534884,0.360465116,6.087944704,-2.686756517,885.7252239,793.9011667,511.0204082,148.0784697,374.7048157,214.6095918,214.6095918,230.7945918,725.63,725.63,741.815,,,,0,885.7252239,885.7252239,NaN,258.641271,258.641271,258.641271,NaN,346.2735805,0.292010732,0.292010732,0.292010732,NaN,0.436167114,3
3,1,21/05/2019,2,3,3,,1,238,30.25210084,79.83193277,190,153,166,13,0,0,0,0,0,72,37,35,3,0.078313253,1,0.486111111,0.513888889,0.486111111,5.765550187,-2.847953776,873.1693464,742.3734286,339.7058824,166.0191567,533.4634641,485.8041176,485.8041176,485.8041176,825.51,825.51,825.51,,,,0,873.1693464,873.1693464,NaN,237.7415457,237.7415457,237.7415457,NaN,233.5893093,0.272274269,0.272274269,0.272274269,NaN,0.314652034,3
3,1,28/05/2019,3,4,4,,2,114,46.49122807,78.07017544,89,53,61,5,0,3,0.049180328,0,0,53,36,17,4,0.081967213,1,0.320754717,0.679245283,0.320754717,6.196318266,-2.632569736,1028.410714,996.8235294,843.4210526,176.4338425,184.9896617,73.57894737,73.57894737,73.57894737,917,917,917,,,,0,1028.410714,1027.490566,1044.666667,212.6342807,212.6342807,202.3921957,421.8060376,257.6458896,0.206760079,0.206760079,0.196977181,0.403770936,0.258466902,4
3,1,28/05/2019,3,4,4,,1,82,29.26829268,81.70731707,67,54,58,4,0,0,0,0,0,24,13,11,2,0.068965517,1,0.458333333,0.541666667,0.458333333,5.835362325,-2.813047707,931.8518519,820.7272727,616.4634146,82.04744113,315.3884372,276.5365854,276.5365854,276.5365854,893,893,893,,,,0,931.8518519,931.8518519,NaN,242.922956,242.922956,242.922956,NaN,174.1758255,0.260688387,0.260688387,0.260688387,NaN,0.21222132,4
3,1,29/05/2019,3,5,5,,1,98,30.6122449,85.71428571,84,64,68,2,0,0,0,0,0,30,20,10,8,0.029411765,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,1026.856016,816.165,858.6734694,106.2542929,168.1825462,115.1865306,115.1865306,115.1865306,973.86,973.86,973.86,,,,0,1026.856016,1026.856016,NaN,139.6039857,139.6039857,139.6039857,NaN,215.0409393,0.135952834,0.135952834,0.135952834,NaN,0.263477286,5
3,1,29/05/2019,3,5,5,,1,67,29.85074627,58.20895522,39,27,47,18,0,0,0,0,0,20,12,7,5,0.382978723,1,0.4,0.6,0.4,5.984075972,-2.738690883,1095.499074,862.3735714,968.6567164,36.75865276,126.8423577,4.778283582,4.778283582,22.32828358,973.435,973.435,990.985,,,,0,1095.499074,1095.499074,NaN,254.2541435,254.2541435,254.2541435,NaN,154.4657807,0.232089784,0.232089784,0.232089784,NaN,0.179117016,5
3,1,02/06/2019,3,6,6,,3,206,38.83495146,63.10679612,130,83,126,36,0,1,0.007936508,0,0,80,47,24,5,0.285714286,1,0.4125,0.5875,0.4125,5.951847582,-2.754805078,1189.524643,1044.640208,831.5533981,103.0013714,357.9712448,244.9866019,244.9866019,303.4966019,1076.54,1076.54,1135.05,,,,0,1189.524643,1185.399157,1531.94,268.6292239,268.6292239,267.5716651,0,292.725251,0.225829053,0.225829053,0.225722841,0,0.280216335,6
3,1,02/06/2019,3,6,6,,1,131,36.64122137,70.99236641,93,67,83,13,0,1,0.012048193,0,0,48,26,21,5,0.156626506,1,0.458333333,0.541666667,0.458333333,5.835362325,-2.813047707,1196.924118,999.6404762,888.9312977,66.00992826,307.9928199,307.4637023,307.4637023,350.3637023,1196.395,1196.395,1239.295,,,,0,1196.924118,1210.229701,305.45,258.3786388,258.3786388,235.6904821,0,147.2269475,0.215868855,0.215868855,0.194748552,0,0.147279898,6
3,1,04/06/2019,4,7,7,,1,69,30.43478261,72.46376812,50,40,48,7,0,0,0,0,0,21,10,11,2,0.145833333,1,0.523809524,0.476190476,0.523809524,5.671011769,-2.895222985,951.625,773.9090909,680.4347826,86.69477871,271.1902174,208.5652174,208.5652174,208.5652174,889,889,889,,,,0,951.625,951.625,NaN,229.078834,229.078834,229.078834,NaN,125.0003636,0.24072385,0.24072385,0.24072385,NaN,0.161518149,7
3,1,14/06/2019,5,8,8,,1,131,35.11450382,74.80916031,98,74,85,11,0,0,0,0,0,46,24,22,9,0.129411765,1,0.47826087,0.52173913,0.47826087,5.785247784,-2.838104977,977.9297973,720.9406818,617.9389313,141.8380309,359.990866,363.4260687,363.4260687,363.4260687,981.365,981.365,981.365,,,,0,977.9297973,977.9297973,NaN,308.2111369,308.2111369,308.2111369,NaN,170.6829233,0.315166935,0.315166935,0.315166935,NaN,0.236750301,8
3,1,18/06/2019,6,9,9,,1,50,30,74,37,32,35,3,0,0,0,0,0,15,5,10,3,0.085714286,1,0.666666667,0.333333333,0.666666667,5.30000157,-3.080728084,915.5625,804.4,601,118.0150457,314.5625,419,419,419,1020,1020,1020,,,,0,915.5625,915.5625,NaN,223.7054425,223.7054425,223.7054425,NaN,256.7476928,0.244336615,0.244336615,0.244336615,NaN,0.319179131,9
3,1,21/06/2019,7,10,10,,4,291,34.70790378,78.35051546,228,155,190,35,0,0,0,0,0,101,73,27,6,0.184210526,1,0.277227723,0.722772277,0.277227723,6.321825846,-2.569815946,1165.94729,1140.372222,941.4089347,74.01123719,224.5383556,77.83606529,77.83606529,82.67606529,1019.245,1019.245,1024.085,,,,0,1165.94729,1165.94729,NaN,215.0903644,215.0903644,215.0903644,NaN,317.5274521,0.184476919,0.184476919,0.184476919,NaN,0.278441938,10
3,1,21/06/2019,7,10,10,,1,187,35.29411765,73.79679144,138,100,121,21,0,0,0,0,0,66,38,28,5,0.173553719,1,0.424242424,0.575757576,0.424242424,5.921780875,-2.769838432,1097.5465,1006.631071,897.5935829,81.53161246,199.9529171,140.6364171,140.6364171,140.6364171,1038.23,1038.23,1038.23,,,,0,1097.5465,1097.5465,NaN,237.5395993,237.5395993,237.5395993,NaN,158.8956505,0.216427823,0.216427823,0.216427823,NaN,0.157848943,10
3,1,02/07/2019,8,11,11,,2,114,44.73684211,74.56140351,85,52,63,9,0,2,0.031746032,0,0,51,33,16,4,0.142857143,1,0.352941176,0.647058824,0.352941176,6.108120813,-2.676668463,1125.796296,1058.6875,857.4561404,88.05480397,268.3401559,67.54385965,67.54385965,107.5438596,925,925,965,,,,0,1125.796296,1134.826923,891,264.3955284,264.3955284,265.3324013,0,208.679569,0.234852015,0.234852015,0.233808694,0,0.197111583,11
3,1,02/07/2019,8,11,11,,1,68,30.88235294,76.47058824,52,40,47,5,0,0,0,0,0,21,12,9,2,0.106382979,1,0.428571429,0.571428571,0.428571429,5.910741239,-2.77535825,1105.8,990.2222222,833.0882353,97.58666035,272.7117647,282.9117647,282.9117647,282.9117647,1116,1116,1116,,,,0,1105.8,1105.8,NaN,240.8331905,240.8331905,240.8331905,NaN,113.985501,0.217790912,0.217790912,0.217790912,NaN,0.115111031,11
3,1,05/07/2019,8,12,12,,2,114,29.8245614,83.33333333,95,70,80,10,0,0,0,0,0,34,25,9,3,0.125,1,0.264705882,0.735294118,0.264705882,6.359633087,-2.550912326,1133.689071,1114.992778,957.4561404,58.83547487,176.2329311,84.80385965,84.80385965,84.80385965,1042.26,1042.26,1042.26,,,,0,1133.689071,1133.689071,NaN,168.4235344,168.4235344,168.4235344,NaN,218.3566369,0.148562369,0.148562369,0.148562369,NaN,0.195836817,12
3,1,05/07/2019,8,12,12,,1,58,31.03448276,75.86206897,44,31,40,9,0,0,0,0,0,18,13,5,0,0.225,1,0.277777778,0.722222222,0.277777778,6.320184667,-2.570636536,1177.039839,1101.941,679.3103448,137.0217305,497.7294939,421.0096552,421.0096552,421.0096552,1100.32,1100.32,1100.32,,,,0,1177.039839,1177.039839,NaN,120.2188393,120.2188393,120.2188393,NaN,257.079463,0.102136593,0.102136593,0.102136593,NaN,0.23329694,12
4,1,19/05/2019,1,1,1,,2,119,30.25210084,88.23529412,105,81,83,2,0,0,0,0,0,36,24,11,0,0.024096386,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,804.8518519,678.8181818,401.2605042,132.8408926,403.5913477,316.7394958,316.7394958,322.7394958,718,718,724,,,,0,804.8518519,804.8518519,NaN,213.6678562,213.6678562,213.6678562,NaN,175.9743266,0.265474765,0.265474765,0.265474765,NaN,0.259236319,1
4,1,20/05/2019,1,2,2,,2,130,44.61538462,83.07692308,108,72,72,0,0,0,0,0,0,58,36,21,1,0,1,0.379310345,0.620689655,0.379310345,6.03802144,-2.711718149,786,675.2857143,424.2307692,130.03199,361.7692308,309.7692308,309.7692308,309.7692308,734,734,734,,,,0,786,786,NaN,142.7503484,142.7503484,142.7503484,NaN,128.7525312,0.181616219,0.181616219,0.181616219,NaN,0.190663786,2
4,1,20/05/2019,1,2,2,,1,69,28.98550725,78.26086957,54,46,49,3,0,0,0,0,0,20,8,12,3,0.06122449,1,0.6,0.4,0.6,5.477381766,-2.992037986,984.3695652,878.3333333,779.7101449,61.42836609,204.6594203,237.2898551,237.2898551,237.2898551,1017,1017,1017,,,,0,984.3695652,984.3695652,NaN,227.2456682,227.2456682,227.2456682,NaN,160.1319532,0.230854017,0.230854017,0.230854017,NaN,0.182313419,2
4,1,21/05/2019,1,3,3,,2,140,30.71428571,87.14285714,122,96,97,1,0,0,0,0,0,43,26,17,3,0.010309278,1,0.395348837,0.604651163,0.395348837,5.996133623,-2.732662058,815.9791667,700.0588235,500,136.7663554,315.9791667,292,292,292,792,792,792,,,,0,815.9791667,815.9791667,NaN,154.8408337,154.8408337,154.8408337,NaN,169.258113,0.189760768,0.189760768,0.189760768,NaN,0.241776987,3
4,1,21/05/2019,1,3,3,,1,87,28.73563218,88.50574713,77,62,62,0,0,0,0,0,0,25,15,10,0,0,1,0.4,0.6,0.4,5.984075972,-2.738690883,692.4354839,598.4,263.2183908,73.31826532,429.2170931,362.7816092,362.7816092,362.7816092,626,626,626,,,,0,692.4354839,692.4354839,NaN,182.9150677,182.9150677,182.9150677,NaN,142.2206424,0.264161892,0.264161892,0.264161892,NaN,0.237668186,3
4,1,26/05/2019,2,4,4,,2,111,43.24324324,75.67567568,84,61,63,2,0,0,0,0,0,48,23,24,2,0.031746032,1,0.520833333,0.479166667,0.520833333,5.678483689,-2.891487025,934.6885246,861.8333333,482.4324324,164.4064598,452.2560922,456.5675676,456.5675676,457.5675676,939,939,940,,,,0,934.6885246,934.6885246,NaN,166.8533828,166.8533828,166.8533828,NaN,211.5887452,0.178512283,0.178512283,0.178512283,NaN,0.245510051,4
4,1,26/05/2019,2,4,4,,1,87,29.88505747,86.20689655,75,61,61,0,0,0,0,0,0,26,14,12,0,0,1,0.461538462,0.538461538,0.461538462,5.827287485,-2.817085127,814.5081967,667.25,445.4022989,62.70648862,369.1058979,361.5977011,361.5977011,361.5977011,807,807,807,,,,0,814.5081967,814.5081967,NaN,177.0313177,177.0313177,177.0313177,NaN,79.05363542,0.217347497,0.217347497,0.217347497,NaN,0.118476786,4
4,1,27/05/2019,2,5,5,,2,122,28.68852459,83.60655738,102,85,87,2,0,0,0,0,0,35,17,17,1,0.022988506,1,0.514285714,0.485714286,0.514285714,5.694912238,-2.88327275,921.0235294,747.4117647,605.7377049,71.92647799,315.2858245,273.2622951,273.2622951,284.2622951,879,879,890,,,,0,921.0235294,921.0235294,NaN,191.159244,191.159244,191.159244,NaN,137.2338601,0.20755088,0.20755088,0.20755088,NaN,0.183612122,5
4,1,27/05/2019,2,5,5,,1,86,30.23255814,86.04651163,74,60,60,0,0,0,0,0,0,26,14,12,1,0,1,0.461538462,0.538461538,0.461538462,5.827287485,-2.817085127,890.4333333,725.6666667,527.3255814,59.23878735,363.1077519,358.6744186,358.6744186,358.6744186,886,886,886,,,,0,890.4333333,890.4333333,NaN,197.1501507,197.1501507,197.1501507,NaN,95.54373899,0.221409221,0.221409221,0.221409221,NaN,0.131663398,5
4,1,28/05/2019,2,6,6,,1,87,29.88505747,85.05747126,74,61,61,0,0,0,0,0,0,26,13,13,2,0,1,0.5,0.5,0.5,5.730728869,-2.865364435,780.4098361,622,429.3103448,96.31335853,351.0994912,313.6896552,313.6896552,313.6896552,743,743,743,,,,0,780.4098361,780.4098361,NaN,223.9505434,223.9505434,223.9505434,NaN,142.2667682,0.286965301,0.286965301,0.286965301,NaN,0.228724708,6
4,1,01/06/2019,3,7,7,,1,70,30,88.57142857,62,48,49,1,0,0,0,0,0,21,14,7,3,0.020408163,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,1058.25,772.2857143,816.4285714,112.8425312,241.8214286,116.5714286,116.5714286,116.5714286,933,933,933,,,,0,1058.25,1058.25,NaN,249.5744037,249.5744037,249.5744037,NaN,218.2786555,0.235836904,0.235836904,0.235836904,NaN,0.282639768,7
4,1,02/06/2019,3,8,8,,2,107,43.92523364,85.04672897,91,56,60,2,0,2,0.033333333,0,0,47,35,12,1,0.033333333,1,0.255319149,0.744680851,0.255319149,6.388572994,-2.536442372,962.4482759,880,731.3084112,167.6028781,231.1398646,84.69158879,84.69158879,84.69158879,816,816,816,,,,0,962.4482759,955.125,1167.5,215.5037487,215.5037487,208.4129696,413.657467,164.9787865,0.223912032,0.223912032,0.218204915,0.354310464,0.187475894,8
4,1,03/06/2019,3,9,9,,2,113,32.74336283,82.30088496,93,74,76,2,0,0,0,0,0,37,19,17,2,0.026315789,1,0.486486486,0.513513514,0.486486486,5.764608705,-2.848424517,1158.743243,1041.647059,761.9469027,110.2501896,396.7963406,373.0530973,373.0530973,392.0530973,1135,1135,1154,,,,0,1158.743243,1158.743243,NaN,215.5074331,215.5074331,215.5074331,NaN,192.0631215,0.185983767,0.185983767,0.185983767,NaN,0.184384067,9
4,1,03/06/2019,3,9,9,,1,65,46.15384615,73.84615385,48,33,35,1,0,0,0,0,0,30,15,15,11,0.028571429,1,0.5,0.5,0.5,5.730728869,-2.865364435,947.030303,751.6666667,809.2307692,82.39212061,137.7995338,137.7692308,137.7692308,137.7692308,947,947,947,,,,0,947.030303,947.030303,NaN,281.3801349,281.3801349,281.3801349,NaN,231.3024201,0.297118407,0.297118407,0.297118407,NaN,0.307719406,9
4,1,04/06/2019,3,10,10,,2,133,44.36090226,79.69924812,106,74,74,0,0,0,0,0,0,59,32,27,4,0,1,0.457627119,0.542372881,0.457627119,5.837142426,-2.812157656,830.7567568,778.8148148,568.0451128,159.7036016,262.711644,196.9548872,196.9548872,196.9548872,765,765,765,,,,0,830.7567568,830.7567568,NaN,259.9608933,259.9608933,259.9608933,NaN,211.439578,0.312920589,0.312920589,0.312920589,NaN,0.271488901,10
4,1,04/06/2019,3,10,10,,1,73,30.1369863,75.34246575,55,48,51,0,0,0,0,0,0,22,7,14,3,0,1,0.681818182,0.318181818,0.681818182,5.257939748,-3.101758995,741.1875,568.4285714,336.3013699,125.9023745,404.8861301,415.6986301,415.6986301,455.6986301,752,752,792,,,,0,741.1875,741.1875,NaN,278.8615653,278.8615653,278.8615653,NaN,260.0300912,0.376236196,0.376236196,0.376236196,NaN,0.457454295,10
4,1,05/06/2019,3,11,11,,1,76,44.73684211,78.94736842,60,42,42,0,0,0,0,0,0,34,18,16,1,0,1,0.470588235,0.529411765,0.470588235,5.804520143,-2.828468798,945.8571429,723,562.5,65.89132467,383.3571429,393.5,393.5,393.5,956,956,956,,,,0,945.8571429,945.8571429,NaN,242.0094305,242.0094305,242.0094305,NaN,105.3040044,0.255862561,0.255862561,0.255862561,NaN,0.145648692,11
4,1,06/06/2019,4,12,12,,2,107,43.92523364,77.57009346,83,55,60,5,0,0,0,0,0,47,28,19,3,0.083333333,1,0.404255319,0.595744681,0.404255319,5.973076721,-2.744190509,1034.6,872.8947368,678.9719626,216.3197083,355.6280374,276.0280374,276.0280374,276.0280374,955,955,955,,,,0,1034.6,1034.6,NaN,270.8085698,270.8085698,270.8085698,NaN,226.8628795,0.261751952,0.261751952,0.261751952,NaN,0.259897179,12
4,1,06/06/2019,4,12,12,,1,81,29.62962963,83.95061728,68,56,57,1,0,0,0,0,0,24,12,12,1,0.01754386,1,0.5,0.5,0.5,5.730728869,-2.865364435,1115.803571,892.6666667,690.7407407,57.61462006,425.0628307,421.2592593,421.2592593,421.2592593,1112,1112,1112,,,,0,1115.803571,1115.803571,NaN,194.8283552,194.8283552,194.8283552,NaN,130.4679224,0.174608112,0.174608112,0.174608112,NaN,0.146155253,12
4,1,09/06/2019,4,13,14,,2,114,34.21052632,81.57894737,93,73,75,2,0,0,0,0,0,39,20,19,2,0.026666667,1,0.487179487,0.512820513,0.487179487,5.762870663,-2.849293538,1237.342466,1063.421053,806.5789474,99.8922335,430.7635184,471.4210526,471.4210526,471.4210526,1278,1278,1278,,,,0,1237.342466,1237.342466,NaN,169.5816928,169.5816928,169.5816928,NaN,215.0530466,0.137053158,0.137053158,0.137053158,NaN,0.202227562,13
4,1,09/06/2019,4,13,14,,1,75,45.33333333,81.33333333,61,40,41,0,0,0,0,1,0,34,21,13,3,0,1,0.382352941,0.617647059,0.382352941,6.03003578,-2.715710979,1137.829268,999.6153846,847.3333333,104.9109446,290.495935,253.6666667,253.6666667,253.6666667,1101,1101,1101,,,,0,1137.829268,1165.15,45,254.6092008,254.6092008,187.3500152,0,158.783678,0.223767491,0.223767491,0.160794761,0,0.158844772,13
4,1,11/06/2019,4,14,15,,1,92,48.91304348,83.69565217,77,45,47,2,0,0,0,0,0,45,32,13,3,0.042553191,1,0.288888889,0.711111111,0.288888889,6.28736249,-2.587047624,809.6,769.7692308,606.5217391,52.52806226,203.0782609,47.47826087,47.47826087,47.47826087,654,654,654,,,,0,809.6,809.6,NaN,236.7422265,236.7422265,236.7422265,NaN,149.4474009,0.292418758,0.292418758,0.292418758,NaN,0.194145719,14
